CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees,Zip Code,Texas Region
7/29/2011,98,86,73,72,67,63,88,54,30,30.01,29.95,29.87,10,10,7,18,10,24,0,1,,111,78801,Southwest
7/30/2011,95,84,73,75,69,61,100,67,32,30.08,30,29.96,10,9,2,16,12,24,0,5,Rain-Thunderstorm,104,78801,Southwest
7/31/2011,96,86,75,73,66,59,89,54,28,30.14,30.07,29.99,10,10,10,20,9,25,0,2,,136,78801,Southwest
8/1/2011,102,88,73,73,61,46,83,46,15,30.1,30.02,29.91,10,10,10,16,7,22,0,0,,135,78801,Southwest
8/2/2011,100,86,73,70,63,54,78,44,21,29.97,29.92,29.84,10,10,5,15,7,22,0,0,,118,78801,Southwest
8/3/2011,102,90,77,72,66,55,78,49,22,29.94,29.87,29.78,10,10,7,15,8,22,0,0,,113,78801,Southwest
8/4/2011,105,91,77,72,62,50,78,44,17,29.93,29.88,29.8,10,10,7,15,9,25,0,0,,133,78801,Southwest
8/5/2011,104,90,77,73,66,54,83,51,20,29.96,29.89,29.81,10,10,7,16,9,25,0,0,,129,78801,Southwest
8/6/2011,100,88,77,73,66,55,83,52,24,29.98,29.91,29.81,10,10,10,18,11,25,0,0,,132,78801,Southwest
8/7/2011,100,88,77,73,68,59,83,56,25,29.96,29.9,29.78,10,10,10,17,10,24,0,2,,130,78801,Southwest
8/8/2011,100,88,77,73,66,55,83,52,22,29.91,29.83,29.72,10,10,10,17,10,25,0,0,,136,78801,Southwest
8/9/2011,102,90,77,73,67,55,83,53,22,29.89,29.81,29.72,10,10,7,16,10,33,0,2,,116,78801,Southwest
8/10/2011,102,90,77,77,71,64,83,62,31,29.87,29.82,29.69,10,9,5,18,10,24,0,3,,119,78801,Southwest
8/11/2011,100,89,78,77,70,63,83,57,32,29.89,29.82,29.74,10,10,7,15,7,26,0,3,,129,78801,Southwest
8/12/2011,98,88,77,77,72,66,89,65,37,29.94,29.89,29.81,10,10,10,22,11,28,0,4,Thunderstorm,125,78801,Southwest
8/13/2011,98,86,73,75,67,55,94,57,25,29.97,29.91,29.84,10,10,10,16,9,25,0,1,,107,78801,Southwest
8/14/2011,98,88,77,73,67,55,83,54,24,30.03,29.97,29.87,10,10,10,15,8,20,0,1,,122,78801,Southwest
8/15/2011,100,86,73,72,62,52,83,45,20,29.96,29.91,29.82,10,10,7,16,8,25,0,0,,131,78801,Southwest
8/16/2011,100,86,73,70,64,54,83,49,21,29.98,29.93,29.87,10,10,10,20,11,24,0,1,,130,78801,Southwest
8/17/2011,98,88,77,72,65,54,83,51,22,30.08,30.01,29.93,10,10,10,16,9,24,0,0,,107,78801,Southwest
8/18/2011,100,86,73,70,61,48,74,45,18,30.05,29.98,29.85,10,10,10,15,8,23,0,0,,126,78801,Southwest
8/19/2011,100,86,73,70,60,50,83,44,18,29.94,29.89,29.78,10,10,10,18,9,30,0,0,,133,78801,Southwest
8/20/2011,98,86,73,68,63,55,83,47,24,29.97,29.9,29.83,10,10,7,17,9,29,0,0,,126,78801,Southwest
8/21/2011,96,84,73,72,65,59,88,50,28,30.03,29.97,29.91,10,10,10,15,9,22,0,1,,120,78801,Southwest
8/22/2011,98,86,73,73,66,59,88,53,27,30.05,30,29.9,10,10,10,16,9,21,0,1,,122,78801,Southwest
8/23/2011,100,88,75,73,65,55,83,49,22,29.99,29.92,29.83,10,10,10,13,7,22,0,0,,125,78801,Southwest
8/24/2011,100,88,77,72,65,54,78,48,21,29.96,29.89,29.81,10,10,10,15,8,17,0.03,0,,106,78801,Southwest
8/25/2011,96,86,77,72,66,57,74,51,27,29.98,29.93,29.88,10,10,7,18,8,30,0,0,,104,78801,Southwest
8/26/2011,96,84,73,72,66,59,88,58,28,30.05,29.97,29.91,10,10,10,8,5,,0,3,,110,78801,Southwest
8/27/2011,100,86,73,70,59,50,73,41,18,30.02,29.94,29.85,10,10,7,12,5,9,0,1,,154,78801,Southwest
8/28/2011,107,90,73,59,52,46,50,29,13,29.9,29.84,29.75,10,10,10,14,2,22,0,0,,165,78801,Southwest
8/29/2011,107,90,73,63,54,37,61,31,12,29.91,29.84,29.78,10,10,10,17,5,21,0,0,,128,78801,Southwest
8/30/2011,102,86,69,68,53,46,58,33,15,29.93,29.87,29.79,10,10,10,16,8,21,0,0,,123,78801,Southwest
8/31/2011,96,84,71,72,63,54,88,50,23,29.99,29.92,29.87,10,10,7,21,10,22,0,2,,125,78801,Southwest
