CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees,Zip Code,Texas Region
7/23/2013,95,87,79,77,75,73,85,69,52,30,29.96,29.9,10,10,7,25,15,31,0,2,,160,78401,Southeast
7/24/2013,95,88,80,77,75,73,85,69,52,29.97,29.93,29.87,10,10,7,20,11,24,0,2,,159,78401,Southeast
7/25/2013,96,87,77,78,75,73,88,68,48,30.01,29.98,29.96,10,10,6,21,11,26,0,1,,152,78401,Southeast
7/26/2013,96,88,79,77,75,74,91,74,56,30.01,29.97,29.9,10,10,8,26,14,32,0,1,,164,78401,Southeast
7/27/2013,100,91,81,76,74,71,85,65,45,29.96,29.89,29.81,10,10,9,24,12,30,0,2,,174,78401,Southeast
7/28/2013,95,87,79,77,75,73,91,72,52,29.93,29.9,29.86,10,10,7,26,15,33,0,3,,157,78401,Southeast
7/29/2013,94,87,80,77,75,73,91,72,52,30.05,29.98,29.93,10,9,5,26,17,35,0,3,,156,78401,Southeast
7/30/2013,96,88,80,77,75,74,91,70,49,30.08,30.04,30,10,9,5,25,14,31,0,2,,152,78401,Southeast
7/31/2013,97,86,74,76,74,70,87,65,42,30.08,30.03,29.96,10,10,6,17,9,24,0,2,,149,78401,Southeast
8/1/2013,99,89,78,76,72,66,91,63,35,30.02,29.98,29.92,10,10,9,17,8,23,0,1,,155,78401,Southeast
8/2/2013,98,87,75,76,72,67,88,63,38,29.98,29.94,29.9,10,10,9,21,10,26,0,1,,150,78401,Southeast
8/3/2013,97,87,76,77,74,72,85,67,48,30.01,29.97,29.94,10,10,10,24,11,30,0,2,,149,78401,Southeast
8/4/2013,97,89,81,77,74,69,91,67,43,30.04,30.01,29.96,10,10,7,24,13,31,0,2,,150,78401,Southeast
8/5/2013,98,89,80,77,75,71,85,65,45,30.02,29.97,29.91,10,10,10,26,15,33,0,1,,156,78401,Southeast
8/6/2013,99,90,81,77,75,70,85,64,42,29.95,29.91,29.84,10,10,7,29,18,37,0,1,,162,78401,Southeast
8/7/2013,99,90,80,76,75,72,85,65,45,29.92,29.88,29.83,10,9,7,25,16,32,0,1,,160,78401,Southeast
8/8/2013,98,89,79,76,75,72,85,66,46,29.91,29.87,29.82,10,10,6,25,13,29,0,1,,157,78401,Southeast
8/9/2013,98,87,75,77,74,70,94,68,42,29.96,29.9,29.87,10,9,6,20,9,24,0,1,,135,78401,Southeast
8/10/2013,96,87,78,79,75,73,85,69,52,30,29.97,29.93,10,10,6,22,9,25,0.09,2,Rain-Thunderstorm,78,78401,Southeast
8/11/2013,97,88,78,77,74,70,91,67,42,30.03,30,29.96,10,10,10,23,8,30,0,2,,115,78401,Southeast
8/12/2013,97,87,76,76,73,70,87,66,45,30.06,30.01,29.96,10,10,10,22,9,33,0,2,,142,78401,Southeast
8/13/2013,101,89,76,77,73,67,91,63,35,30.03,29.97,29.89,10,10,10,22,11,28,0,1,,154,78401,Southeast
8/14/2013,102,89,75,76,72,64,94,63,31,29.98,29.94,29.88,10,10,8,21,9,30,0,2,,166,78401,Southeast
8/15/2013,97,86,75,75,73,67,87,63,38,29.97,29.94,29.89,10,10,10,18,8,23,0,2,,138,78401,Southeast
8/16/2013,99,89,79,77,74,69,85,64,42,30,29.94,29.88,10,10,5,23,7,28,0.24,3,Rain-Thunderstorm,135,78401,Southeast
8/17/2013,97,87,76,74,72,67,94,68,42,29.99,29.95,29.9,10,10,10,20,10,24,0,2,Rain,83,78401,Southeast
8/18/2013,97,85,73,75,68,57,94,62,30,30.01,29.98,29.95,10,9,4,20,7,24,0,1,,94,78401,Southeast
8/19/2013,96,84,72,74,68,64,87,63,39,30.02,29.96,29.91,10,10,9,20,9,24,0,1,,88,78401,Southeast
8/20/2013,84,80,76,75,73,71,87,79,70,30.02,29.97,29.93,10,10,5,15,7,18,0.26,3,Rain-Thunderstorm,106,78401,Southeast
8/21/2013,95,87,78,77,75,71,91,70,49,30.03,30,29.98,10,10,8,20,8,24,0,2,Thunderstorm,113,78401,Southeast
8/22/2013,96,87,77,78,74,70,88,66,43,30.04,29.99,29.92,10,10,8,17,6,24,0.01,2,Rain,86,78401,Southeast
8/23/2013,95,86,76,76,73,71,91,70,49,29.99,29.94,29.89,10,10,10,20,8,25,T,2,,82,78401,Southeast
8/24/2013,96,86,76,76,74,71,88,67,45,29.99,29.95,29.92,10,10,7,23,11,33,0,2,,72,78401,Southeast
8/25/2013,96,87,77,76,73,72,85,66,46,30.03,29.99,29.95,10,10,10,20,10,25,0,2,Thunderstorm,82,78401,Southeast
8/26/2013,90,84,77,77,75,73,91,78,65,30.07,30.02,29.99,10,8,1,20,7,24,0.55,5,Rain-Thunderstorm,128,78401,Southeast
8/27/2013,94,85,76,77,74,70,85,67,49,30.06,30.02,29.99,10,10,8,20,9,26,0.06,3,Rain,121,78401,Southeast
8/28/2013,94,84,74,77,74,72,97,73,49,30.07,30.02,29.99,10,10,10,18,7,23,0,2,,91,78401,Southeast
8/29/2013,98,87,76,76,72,62,88,61,33,30.07,30.01,29.96,10,10,9,17,5,23,0,2,,136,78401,Southeast
8/30/2013,98,87,75,74,71,67,88,63,38,30.03,29.96,29.91,10,10,10,16,6,22,0,1,,162,78401,Southeast
8/31/2013,99,87,75,74,70,66,82,60,38,29.95,29.9,29.84,10,10,10,18,8,24,0,1,,162,78401,Southeast
